id,hour,latitude,longitude,date_time,area,heat_wrf,type,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live
11593,0,46.1082,-121.406,201508140000Z,1.00E-03,0.374127,WF,13.485,10.7369,10.3326,10.9861,72
11594,0,46.1082,-121.4,201508140000Z,1.00E-03,0.0203189,WF,13.4822,10.7416,10.3454,10.9874,72
11595,0,46.1082,-121.383,201508140000Z,1.00E-03,0.126072,WF,13.5811,10.7419,10.3537,10.9858,72
11596,0,46.1082,-121.343,201508140000Z,0.001,11.518,WF,12.8798,9.98623,10.1386,10.9573,72
11597,0,46.1082,-121.337,201508140000Z,0.00168478,136.575,WF,12.6744,9.79056,10.0711,10.9494,72
11598,0,46.1082,-121.331,201508140000Z,0.00682628,513.724,WF,12.4829,9.70172,10.0426,10.947,72
11599,0,46.1082,-121.325,201508140000Z,0.0567804,4110.19,WF,12.3768,9.66818,10.054,10.9492,72
11600,0,46.1082,-121.319,201508140000Z,3.90424,566432,WF,12.1532,9.6051,10.081,10.9551,72
11601,0,46.1121,-121.446,201508140000Z,0.0010286,10.532,WF,13.7579,11.0062,10.3465,10.9903,72
11602,0,46.1121,-121.441,201508140000Z,0.019104,630.331,WF,13.6036,10.9164,10.3284,10.9882,72
11603,0,46.1122,-121.435,201508140000Z,0.0141589,970.966,WF,13.6094,10.868,10.3173,10.9867,72
11604,0,46.1122,-121.429,201508140000Z,0.0138781,1486.58,WF,13.6367,10.8247,10.3127,10.9865,72
11605,0,46.1122,-121.423,201508140000Z,0.00189005,121.52,WF,13.606,10.8352,10.3249,10.9882,72
11606,0,46.1122,-121.418,201508140000Z,1.00E-03,4.11662,WF,13.5604,10.8294,10.3378,10.9895,72
11607,0,46.1122,-121.412,201508140000Z,1.00E-03,3.20567,WF,13.5616,10.7984,10.3376,10.9887,72
11608,0,46.1122,-121.406,201508140000Z,1.00E-03,0.551144,WF,13.5286,10.7813,10.3541,10.9896,72
11609,0,46.1122,-121.4,201508140000Z,1.00E-03,0.0185973,WF,13.4333,10.7622,10.3565,10.9893,72
11610,0,46.1122,-121.383,201508140000Z,1.00E-03,0.159979,WF,13.5368,10.7487,10.3654,10.9878,72
11611,0,46.1122,-121.377,201508140000Z,1.00E-03,0.476021,WF,13.5317,10.7302,10.3671,10.9883,72
11612,0,46.1122,-121.371,201508140000Z,1.00E-03,0.0809737,WF,13.4777,10.7283,10.3918,10.9911,72
11613,0,46.1122,-121.343,201508140000Z,1.00E-03,3.64561,WF,12.9312,10.0504,10.1813,10.9629,72
11614,0,46.1122,-121.337,201508140000Z,0.001,81.8606,WF,12.7538,9.8775,10.1233,10.9556,72
11615,0,46.1122,-121.331,201508140000Z,0.00849956,671.983,WF,12.507,9.71139,10.0845,10.9516,72
11616,0,46.1122,-121.325,201508140000Z,2.1198,173613,WF,12.4468,9.71019,10.0811,10.952,72
11617,0,46.1122,-121.319,201508140000Z,2.3334,181978,WF,12.6202,9.80655,10.1246,10.9596,72
11618,0,46.1161,-121.446,201508140000Z,0.699374,57325.6,WF,13.6756,10.9756,10.362,10.9931,72
11619,0,46.1161,-121.441,201508140000Z,1.38161,97178.3,WF,13.537,10.9083,10.3459,10.9913,72
11620,0,46.1161,-121.435,201508140000Z,0.282266,19297.3,WF,13.5717,10.8596,10.3307,10.9898,72
11621,0,46.1162,-121.429,201508140000Z,0.0145246,1063.91,WF,13.6895,10.8731,10.3334,10.9903,72
11622,0,46.1162,-121.423,201508140000Z,0.00218977,168.378,WF,13.7382,10.9044,10.3483,10.9922,72
11623,0,46.1162,-121.418,201508140000Z,0.001,25.8326,WF,13.723,10.9114,10.3619,10.9935,72
11624,0,46.1162,-121.412,201508140000Z,0.001,18.3536,WF,13.6108,10.8518,10.3571,10.9922,72
11625,0,46.1162,-121.406,201508140000Z,1.00E-03,0.250652,WF,13.6051,10.8372,10.3678,10.9921,72
11626,0,46.1162,-121.4,201508140000Z,1.00E-03,0.309237,WF,13.5596,10.8213,10.3827,10.9934,72
11627,0,46.1162,-121.389,201508140000Z,1.00E-03,0.0262845,WF,13.4779,10.7793,10.3817,10.9921,72
11628,0,46.1162,-121.348,201508140000Z,1.00E-03,0.128821,WF,13.1615,10.2583,10.2628,10.9728,72
11629,0,46.1162,-121.343,201508140000Z,1.00E-03,6.45104,WF,12.953,10.0792,10.2088,10.9662,72
11630,0,46.1162,-121.337,201508140000Z,0.00235031,188.897,WF,12.7316,9.90569,10.1626,10.9606,72
11631,0,46.1162,-121.331,201508140000Z,0.0165685,1258.7,WF,12.5336,9.77425,10.1389,10.9578,72
11632,0,46.1162,-121.325,201508140000Z,2.16432,210054,WF,12.4038,9.69119,10.1232,10.9572,72
11633,0,46.1162,-121.319,201508140000Z,1.243,158998,WF,12.9313,9.94719,10.1706,10.9645,72
11634,0,46.1201,-121.446,201508140000Z,0.389548,22083,WF,13.4672,10.9626,10.3935,10.9973,72
